Epoch 1, Train Loss: 14.9397, Valid Loss: 10.3519, SSIM MAE: 599.6464, Size MAE: 99.9446, Best Vloss: inf, Best SSIM MAE: inf, Best Size MAE: inf
Epoch 29, Train Loss: 0.5083, Valid Loss: 0.4883, SSIM MAE: 0.1818, Size MAE: 0.0961, Best Vloss: 0.4876, Best SSIM MAE: 0.181631, Best Size MAE: 0.096197
Epoch 30, Train Loss: 0.5078, Valid Loss: 0.4887, SSIM MAE: 0.1821, Size MAE: 0.0964, Best Vloss: 0.4876, Best SSIM MAE: 0.181631, Best Size MAE: 0.096078
Epoch 31, Train Loss: 0.5070, Valid Loss: 0.4888, SSIM MAE: 0.1821, Size MAE: 0.0964, Best Vloss: 0.4876, Best SSIM MAE: 0.181631, Best Size MAE: 0.096078
Epoch 32, Train Loss: 0.5064, Valid Loss: 0.4888, SSIM MAE: 0.1823, Size MAE: 0.0965, Best Vloss: 0.4876, Best SSIM MAE: 0.181631, Best Size MAE: 0.096078
Epoch 33, Train Loss: 0.5063, Valid Loss: 0.4865, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4876, Best SSIM MAE: 0.181631, Best Size MAE: 0.096078
Epoch 34, Train Loss: 0.5063, Valid Loss: 0.4901, SSIM MAE: 0.1820, Size MAE: 0.0962, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 35, Train Loss: 0.5055, Valid Loss: 0.4877, SSIM MAE: 0.1819, Size MAE: 0.0961, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 36, Train Loss: 0.5051, Valid Loss: 0.4880, SSIM MAE: 0.1819, Size MAE: 0.0961, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 37, Train Loss: 0.5054, Valid Loss: 0.4907, SSIM MAE: 0.1819, Size MAE: 0.0962, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 38, Train Loss: 0.5048, Valid Loss: 0.4900, SSIM MAE: 0.1820, Size MAE: 0.0961, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 39, Train Loss: 0.5046, Valid Loss: 0.4882, SSIM MAE: 0.1820, Size MAE: 0.0962, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 40, Train Loss: 0.5038, Valid Loss: 0.4901, SSIM MAE: 0.1820, Size MAE: 0.0962, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 41, Train Loss: 0.5050, Valid Loss: 0.4891, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 42, Train Loss: 0.5039, Valid Loss: 0.4911, SSIM MAE: 0.1819, Size MAE: 0.0961, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 43, Train Loss: 0.5022, Valid Loss: 0.4877, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 44, Train Loss: 0.5027, Valid Loss: 0.4874, SSIM MAE: 0.1819, Size MAE: 0.0961, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 45, Train Loss: 0.5032, Valid Loss: 0.4909, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 46, Train Loss: 0.5025, Valid Loss: 0.4881, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 47, Train Loss: 0.5024, Valid Loss: 0.4873, SSIM MAE: 0.1819, Size MAE: 0.0962, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 48, Train Loss: 0.5033, Valid Loss: 0.4881, SSIM MAE: 0.1820, Size MAE: 0.0961, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 49, Train Loss: 0.5018, Valid Loss: 0.4877, SSIM MAE: 0.1819, Size MAE: 0.0961, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 50, Train Loss: 0.5024, Valid Loss: 0.4875, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 51, Train Loss: 0.5018, Valid Loss: 0.4868, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 52, Train Loss: 0.5021, Valid Loss: 0.4858, SSIM MAE: 0.1819, Size MAE: 0.0960, Best Vloss: 0.4865, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 53, Train Loss: 0.5014, Valid Loss: 0.4876, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4858, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 54, Train Loss: 0.5022, Valid Loss: 0.4913, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4858, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 55, Train Loss: 0.5017, Valid Loss: 0.4877, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4858, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 56, Train Loss: 0.5018, Valid Loss: 0.4859, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4858, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 57, Train Loss: 0.5022, Valid Loss: 0.4870, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4858, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 58, Train Loss: 0.5014, Valid Loss: 0.4879, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4858, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 59, Train Loss: 0.5005, Valid Loss: 0.4854, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4858, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 60, Train Loss: 0.5027, Valid Loss: 0.4875, SSIM MAE: 0.1819, Size MAE: 0.0960, Best Vloss: 0.4854, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 61, Train Loss: 0.5009, Valid Loss: 0.4878, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4854, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 62, Train Loss: 0.5004, Valid Loss: 0.4880, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4854, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 63, Train Loss: 0.5002, Valid Loss: 0.4879, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4854, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 64, Train Loss: 0.5003, Valid Loss: 0.4871, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4854, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 65, Train Loss: 0.5007, Valid Loss: 0.4907, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4854, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 66, Train Loss: 0.5013, Valid Loss: 0.4869, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4854, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 67, Train Loss: 0.5012, Valid Loss: 0.4885, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4854, Best SSIM MAE: 0.181631, Best Size MAE: 0.095882
Epoch 1, Train Loss: 1.2010, Valid Loss: 0.6378, SSIM MAE: 0.2568, Size MAE: 0.1703, Best Vloss: inf, Best SSIM MAE: inf, Best Size MAE: inf
Epoch 2, Train Loss: 0.7190, Valid Loss: 0.5666, SSIM MAE: 0.2167, Size MAE: 0.1395, Best Vloss: 0.6378, Best SSIM MAE: 0.256846, Best Size MAE: 0.170273
Epoch 3, Train Loss: 0.6254, Valid Loss: 0.5012, SSIM MAE: 0.1881, Size MAE: 0.1021, Best Vloss: 0.5666, Best SSIM MAE: 0.216706, Best Size MAE: 0.139481
Epoch 4, Train Loss: 0.5871, Valid Loss: 0.5036, SSIM MAE: 0.1874, Size MAE: 0.1026, Best Vloss: 0.5012, Best SSIM MAE: 0.188053, Best Size MAE: 0.102116
Epoch 5, Train Loss: 0.5681, Valid Loss: 0.4982, SSIM MAE: 0.1851, Size MAE: 0.1003, Best Vloss: 0.5012, Best SSIM MAE: 0.187410, Best Size MAE: 0.102116
Epoch 6, Train Loss: 0.5560, Valid Loss: 0.4949, SSIM MAE: 0.1832, Size MAE: 0.0974, Best Vloss: 0.4982, Best SSIM MAE: 0.185148, Best Size MAE: 0.100282
Epoch 7, Train Loss: 0.5486, Valid Loss: 0.4949, SSIM MAE: 0.1841, Size MAE: 0.0989, Best Vloss: 0.4949, Best SSIM MAE: 0.183154, Best Size MAE: 0.097438
Epoch 8, Train Loss: 0.5407, Valid Loss: 0.4943, SSIM MAE: 0.1840, Size MAE: 0.0990, Best Vloss: 0.4949, Best SSIM MAE: 0.183154, Best Size MAE: 0.097438
Epoch 9, Train Loss: 0.5370, Valid Loss: 0.4939, SSIM MAE: 0.1833, Size MAE: 0.0978, Best Vloss: 0.4943, Best SSIM MAE: 0.183154, Best Size MAE: 0.097438
Epoch 10, Train Loss: 0.5323, Valid Loss: 0.4940, SSIM MAE: 0.1835, Size MAE: 0.0979, Best Vloss: 0.4939, Best SSIM MAE: 0.183154, Best Size MAE: 0.097438
Epoch 11, Train Loss: 0.5308, Valid Loss: 0.4901, SSIM MAE: 0.1825, Size MAE: 0.0967, Best Vloss: 0.4939, Best SSIM MAE: 0.183154, Best Size MAE: 0.097438
Epoch 12, Train Loss: 0.5265, Valid Loss: 0.4920, SSIM MAE: 0.1825, Size MAE: 0.0968, Best Vloss: 0.4901, Best SSIM MAE: 0.182517, Best Size MAE: 0.096698
Epoch 13, Train Loss: 0.5233, Valid Loss: 0.4915, SSIM MAE: 0.1824, Size MAE: 0.0967, Best Vloss: 0.4901, Best SSIM MAE: 0.182517, Best Size MAE: 0.096698
Epoch 14, Train Loss: 0.5216, Valid Loss: 0.4914, SSIM MAE: 0.1823, Size MAE: 0.0967, Best Vloss: 0.4901, Best SSIM MAE: 0.182398, Best Size MAE: 0.096698
Epoch 15, Train Loss: 0.5213, Valid Loss: 0.4888, SSIM MAE: 0.1823, Size MAE: 0.0966, Best Vloss: 0.4901, Best SSIM MAE: 0.182279, Best Size MAE: 0.096698
Epoch 16, Train Loss: 0.5185, Valid Loss: 0.4919, SSIM MAE: 0.1830, Size MAE: 0.0976, Best Vloss: 0.4888, Best SSIM MAE: 0.182279, Best Size MAE: 0.096637
Epoch 17, Train Loss: 0.5180, Valid Loss: 0.4936, SSIM MAE: 0.1828, Size MAE: 0.0974, Best Vloss: 0.4888, Best SSIM MAE: 0.182279, Best Size MAE: 0.096637
Epoch 18, Train Loss: 0.5172, Valid Loss: 0.4905, SSIM MAE: 0.1822, Size MAE: 0.0965, Best Vloss: 0.4888, Best SSIM MAE: 0.182279, Best Size MAE: 0.096637
Epoch 19, Train Loss: 0.5160, Valid Loss: 0.4915, SSIM MAE: 0.1823, Size MAE: 0.0967, Best Vloss: 0.4888, Best SSIM MAE: 0.182159, Best Size MAE: 0.096489
Epoch 20, Train Loss: 0.5152, Valid Loss: 0.4917, SSIM MAE: 0.1820, Size MAE: 0.0963, Best Vloss: 0.4888, Best SSIM MAE: 0.182159, Best Size MAE: 0.096489
Epoch 21, Train Loss: 0.5135, Valid Loss: 0.4879, SSIM MAE: 0.1820, Size MAE: 0.0964, Best Vloss: 0.4888, Best SSIM MAE: 0.182044, Best Size MAE: 0.096275
Epoch 22, Train Loss: 0.5114, Valid Loss: 0.4906, SSIM MAE: 0.1825, Size MAE: 0.0968, Best Vloss: 0.4879, Best SSIM MAE: 0.182018, Best Size MAE: 0.096275
Epoch 23, Train Loss: 0.5119, Valid Loss: 0.4920, SSIM MAE: 0.1822, Size MAE: 0.0967, Best Vloss: 0.4879, Best SSIM MAE: 0.182018, Best Size MAE: 0.096275
Epoch 24, Train Loss: 0.5112, Valid Loss: 0.4892, SSIM MAE: 0.1819, Size MAE: 0.0962, Best Vloss: 0.4879, Best SSIM MAE: 0.182018, Best Size MAE: 0.096275
Epoch 25, Train Loss: 0.5105, Valid Loss: 0.4889, SSIM MAE: 0.1821, Size MAE: 0.0964, Best Vloss: 0.4879, Best SSIM MAE: 0.181873, Best Size MAE: 0.096209
Epoch 26, Train Loss: 0.5096, Valid Loss: 0.4886, SSIM MAE: 0.1819, Size MAE: 0.0962, Best Vloss: 0.4879, Best SSIM MAE: 0.181873, Best Size MAE: 0.096209
Epoch 27, Train Loss: 0.5090, Valid Loss: 0.4875, SSIM MAE: 0.1822, Size MAE: 0.0965, Best Vloss: 0.4879, Best SSIM MAE: 0.181873, Best Size MAE: 0.096187
Epoch 28, Train Loss: 0.5096, Valid Loss: 0.4893, SSIM MAE: 0.1823, Size MAE: 0.0967, Best Vloss: 0.4875, Best SSIM MAE: 0.181873, Best Size MAE: 0.096187
Epoch 29, Train Loss: 0.5079, Valid Loss: 0.4902, SSIM MAE: 0.1821, Size MAE: 0.0963, Best Vloss: 0.4875, Best SSIM MAE: 0.181873, Best Size MAE: 0.096187
Epoch 30, Train Loss: 0.5081, Valid Loss: 0.4895, SSIM MAE: 0.1820, Size MAE: 0.0962, Best Vloss: 0.4875, Best SSIM MAE: 0.181873, Best Size MAE: 0.096187
Epoch 31, Train Loss: 0.5073, Valid Loss: 0.4884, SSIM MAE: 0.1820, Size MAE: 0.0963, Best Vloss: 0.4875, Best SSIM MAE: 0.181873, Best Size MAE: 0.096187
Epoch 32, Train Loss: 0.5087, Valid Loss: 0.4884, SSIM MAE: 0.1823, Size MAE: 0.0967, Best Vloss: 0.4875, Best SSIM MAE: 0.181873, Best Size MAE: 0.096187
Epoch 33, Train Loss: 0.5057, Valid Loss: 0.4899, SSIM MAE: 0.1819, Size MAE: 0.0962, Best Vloss: 0.4875, Best SSIM MAE: 0.181873, Best Size MAE: 0.096187
Epoch 34, Train Loss: 0.5055, Valid Loss: 0.4879, SSIM MAE: 0.1821, Size MAE: 0.0965, Best Vloss: 0.4875, Best SSIM MAE: 0.181873, Best Size MAE: 0.096153
Epoch 35, Train Loss: 0.5062, Valid Loss: 0.4897, SSIM MAE: 0.1821, Size MAE: 0.0964, Best Vloss: 0.4875, Best SSIM MAE: 0.181873, Best Size MAE: 0.096153
Epoch 36, Train Loss: 0.5059, Valid Loss: 0.4888, SSIM MAE: 0.1821, Size MAE: 0.0964, Best Vloss: 0.4875, Best SSIM MAE: 0.181873, Best Size MAE: 0.096153
Epoch 37, Train Loss: 0.5040, Valid Loss: 0.4897, SSIM MAE: 0.1818, Size MAE: 0.0962, Best Vloss: 0.4875, Best SSIM MAE: 0.181873, Best Size MAE: 0.096153
Epoch 38, Train Loss: 0.5043, Valid Loss: 0.4860, SSIM MAE: 0.1818, Size MAE: 0.0961, Best Vloss: 0.4875, Best SSIM MAE: 0.181837, Best Size MAE: 0.096153
Epoch 39, Train Loss: 0.5046, Valid Loss: 0.4864, SSIM MAE: 0.1819, Size MAE: 0.0961, Best Vloss: 0.4860, Best SSIM MAE: 0.181837, Best Size MAE: 0.096099
Epoch 40, Train Loss: 0.5039, Valid Loss: 0.4870, SSIM MAE: 0.1819, Size MAE: 0.0961, Best Vloss: 0.4860, Best SSIM MAE: 0.181837, Best Size MAE: 0.096053
Epoch 41, Train Loss: 0.5028, Valid Loss: 0.4875, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181837, Best Size MAE: 0.096053
Epoch 42, Train Loss: 0.5030, Valid Loss: 0.4892, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181834, Best Size MAE: 0.095984
Epoch 43, Train Loss: 0.5026, Valid Loss: 0.4880, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181706, Best Size MAE: 0.095917
Epoch 44, Train Loss: 0.5027, Valid Loss: 0.4874, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181706, Best Size MAE: 0.095917
Epoch 45, Train Loss: 0.5024, Valid Loss: 0.4886, SSIM MAE: 0.1818, Size MAE: 0.0961, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095917
Epoch 46, Train Loss: 0.5031, Valid Loss: 0.4887, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095917
Epoch 47, Train Loss: 0.5033, Valid Loss: 0.4896, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095917
Epoch 48, Train Loss: 0.5025, Valid Loss: 0.4866, SSIM MAE: 0.1818, Size MAE: 0.0961, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095917
Epoch 49, Train Loss: 0.5018, Valid Loss: 0.4872, SSIM MAE: 0.1818, Size MAE: 0.0961, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095917
Epoch 50, Train Loss: 0.5022, Valid Loss: 0.4883, SSIM MAE: 0.1819, Size MAE: 0.0962, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095917
Epoch 51, Train Loss: 0.5015, Valid Loss: 0.4911, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095917
Epoch 52, Train Loss: 0.5014, Valid Loss: 0.4865, SSIM MAE: 0.1817, Size MAE: 0.0958, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095917
Epoch 53, Train Loss: 0.5014, Valid Loss: 0.4869, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 54, Train Loss: 0.5031, Valid Loss: 0.4889, SSIM MAE: 0.1817, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 55, Train Loss: 0.5016, Valid Loss: 0.4907, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 56, Train Loss: 0.5024, Valid Loss: 0.4872, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 57, Train Loss: 0.5016, Valid Loss: 0.4884, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 58, Train Loss: 0.5015, Valid Loss: 0.4888, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 59, Train Loss: 0.5019, Valid Loss: 0.4886, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 60, Train Loss: 0.5017, Valid Loss: 0.4882, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 61, Train Loss: 0.5003, Valid Loss: 0.4871, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 62, Train Loss: 0.5003, Valid Loss: 0.4884, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 63, Train Loss: 0.5007, Valid Loss: 0.4886, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 64, Train Loss: 0.5005, Valid Loss: 0.4881, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 65, Train Loss: 0.5008, Valid Loss: 0.4868, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 66, Train Loss: 0.5008, Valid Loss: 0.4874, SSIM MAE: 0.1819, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 67, Train Loss: 0.5004, Valid Loss: 0.4879, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 68, Train Loss: 0.5001, Valid Loss: 0.4868, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 69, Train Loss: 0.5006, Valid Loss: 0.4882, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 70, Train Loss: 0.5006, Valid Loss: 0.4877, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 71, Train Loss: 0.5001, Valid Loss: 0.4879, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 72, Train Loss: 0.5008, Valid Loss: 0.4914, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 73, Train Loss: 0.4996, Valid Loss: 0.4882, SSIM MAE: 0.1818, Size MAE: 0.0960, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 74, Train Loss: 0.5006, Valid Loss: 0.4872, SSIM MAE: 0.1817, Size MAE: 0.0958, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095849
Epoch 75, Train Loss: 0.5009, Valid Loss: 0.4888, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095848
Epoch 76, Train Loss: 0.4998, Valid Loss: 0.4907, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095848
Epoch 77, Train Loss: 0.5003, Valid Loss: 0.4856, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4860, Best SSIM MAE: 0.181677, Best Size MAE: 0.095848
Epoch 78, Train Loss: 0.4999, Valid Loss: 0.4896, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4856, Best SSIM MAE: 0.181677, Best Size MAE: 0.095848
Epoch 79, Train Loss: 0.5003, Valid Loss: 0.4858, SSIM MAE: 0.1817, Size MAE: 0.0958, Best Vloss: 0.4856, Best SSIM MAE: 0.181677, Best Size MAE: 0.095848
Epoch 80, Train Loss: 0.5006, Valid Loss: 0.4868, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4856, Best SSIM MAE: 0.181677, Best Size MAE: 0.095843
Epoch 81, Train Loss: 0.5003, Valid Loss: 0.4872, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4856, Best SSIM MAE: 0.181677, Best Size MAE: 0.095843
Epoch 82, Train Loss: 0.4996, Valid Loss: 0.4845, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4856, Best SSIM MAE: 0.181677, Best Size MAE: 0.095843
Epoch 83, Train Loss: 0.5001, Valid Loss: 0.4874, SSIM MAE: 0.1817, Size MAE: 0.0959, Best Vloss: 0.4845, Best SSIM MAE: 0.181677, Best Size MAE: 0.095843
Epoch 84, Train Loss: 0.4998, Valid Loss: 0.4866, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4845, Best SSIM MAE: 0.181677, Best Size MAE: 0.095843
Epoch 85, Train Loss: 0.4996, Valid Loss: 0.4906, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4845, Best SSIM MAE: 0.181677, Best Size MAE: 0.095843
Epoch 86, Train Loss: 0.4999, Valid Loss: 0.4912, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4845, Best SSIM MAE: 0.181677, Best Size MAE: 0.095843
Epoch 87, Train Loss: 0.4984, Valid Loss: 0.4863, SSIM MAE: 0.1818, Size MAE: 0.0959, Best Vloss: 0.4845, Best SSIM MAE: 0.181677, Best Size MAE: 0.095843
Epoch 1, Train Loss: 1.2066, Valid Loss: 0.6572, SSIM MAE: 0.2581, Size MAE: 0.1880, Best Vloss: inf, Best SSIM MAE: inf, Best Size MAE: inf
Epoch 2, Train Loss: 0.7139, Valid Loss: 0.5185, SSIM MAE: 0.1958, Size MAE: 0.1116, Best Vloss: 0.6572, Best SSIM MAE: 0.258083, Best Size MAE: 0.188030
Epoch 3, Train Loss: 0.6301, Valid Loss: 0.5217, SSIM MAE: 0.1961, Size MAE: 0.1163, Best Vloss: 0.5185, Best SSIM MAE: 0.195801, Best Size MAE: 0.111564
Epoch 4, Train Loss: 0.5864, Valid Loss: 0.4940, SSIM MAE: 0.1846, Size MAE: 0.0991, Best Vloss: 0.5185, Best SSIM MAE: 0.195801, Best Size MAE: 0.111564
Epoch 5, Train Loss: 0.5694, Valid Loss: 0.4986, SSIM MAE: 0.1849, Size MAE: 0.0999, Best Vloss: 0.4940, Best SSIM MAE: 0.184595, Best Size MAE: 0.099096
Epoch 6, Train Loss: 0.5578, Valid Loss: 0.4935, SSIM MAE: 0.1833, Size MAE: 0.0977, Best Vloss: 0.4940, Best SSIM MAE: 0.184595, Best Size MAE: 0.099096
Epoch 7, Train Loss: 0.5491, Valid Loss: 0.4906, SSIM MAE: 0.1831, Size MAE: 0.0975, Best Vloss: 0.4935, Best SSIM MAE: 0.183330, Best Size MAE: 0.097733
Epoch 8, Train Loss: 0.5414, Valid Loss: 0.4906, SSIM MAE: 0.1825, Size MAE: 0.0969, Best Vloss: 0.4906, Best SSIM MAE: 0.183123, Best Size MAE: 0.097527
Epoch 9, Train Loss: 0.5365, Valid Loss: 0.4931, SSIM MAE: 0.1835, Size MAE: 0.0979, Best Vloss: 0.4906, Best SSIM MAE: 0.182541, Best Size MAE: 0.096867
Epoch 10, Train Loss: 0.5320, Valid Loss: 0.4939, SSIM MAE: 0.1832, Size MAE: 0.0979, Best Vloss: 0.4906, Best SSIM MAE: 0.182541, Best Size MAE: 0.096867
Epoch 11, Train Loss: 0.5287, Valid Loss: 0.4910, SSIM MAE: 0.1825, Size MAE: 0.0968, Best Vloss: 0.4906, Best SSIM MAE: 0.182541, Best Size MAE: 0.096867
